,3_months_return
95315,
95316,
95317,
95318,
95319,
95320,
95321,
95322,
95323,
95324,
95325,
95326,
95327,
95328,
95329,
95330,
95331,
95332,
95333,
95334,
95335,-17.656466516561785
95336,-17.625241488062926
95337,-22.847746206438746
95338,-21.806986248291093
95357,
95358,
95359,
95360,
95361,
95362,
95363,
95364,
95365,
95366,
95367,
95368,
95369,
95370,
95371,
95372,
95373,
95374,
95375,
95376,
95377,
95378,
95379,
95380,
95381,
95382,
95383,
95384,
95385,
95386,
95387,
95388,
95389,
95390,
95391,
95392,
95393,
95394,
95395,
95396,
95397,
95398,
95399,
95400,
95401,
95402,-3.614675463244743
95403,-3.178880115054772
95404,-1.1252028026952687
95405,7.2907277996118625
95424,
95425,
95426,
95427,
95428,
95429,
95430,
95431,
95432,
95433,
95434,
95435,
95436,
95437,
95438,
95439,
95440,
95441,
95442,
95443,
95444,
95445,
95446,
95447,
95448,
95449,
95450,
95451,
95452,
95453,
95454,
95455,
95456,
95457,
95458,
95459,
95460,
95461,
95462,
95463,
95464,
95465,
95466,
95467,
95468,
95469,-33.08393022777181
95470,-36.36363799431347
95471,-37.33374858821992
95472,-38.861232135371196
95491,
95492,
95493,
95494,
95495,
95496,
95497,
95498,
95499,
95500,
95501,
95502,
95503,
95504,
95505,
95506,
95507,
95508,
95509,
95510,
95511,
95512,
95513,
95514,
95515,
95516,
95517,
95518,
95519,
95520,
95521,
95522,
95523,
95524,
95525,
95526,
95527,
95528,
95529,
95530,
95531,
95532,
95533,
95534,
95535,
95536,-9.200971039013128
95537,-8.300394019148417
95538,-9.824672694841308
95539,-9.085421466462618
95558,
95559,
95560,
95561,
95562,
95563,
95564,
95565,
95566,
95567,
95568,
95569,
95570,
95571,
95572,
95573,
95574,
95575,
95576,
95577,
95578,
95579,
95580,
95581,
95582,
95583,
95584,
95585,
95586,
95587,
95588,
95589,
95590,
95591,
95592,
95593,
95594,
95595,
95596,
95597,
95598,
95599,
95600,
95601,
95602,
95603,1.3793137791568322
95604,5.802659815293376
95605,2.5201612709402132
95606,3.0265737222171962
95625,
95626,
95627,
95628,
95629,
95630,
95631,
95632,
95633,
95634,
95635,
95636,
95637,
95638,
95639,
95640,
95641,
95642,
95643,
95644,
95645,
95646,
95647,
95648,
95649,
95650,
95651,
95652,
95653,
95654,
95655,
95656,
95657,
95658,
95659,
95660,
95661,
95662,
95663,
95664,
95665,
95666,
95667,
95668,
95669,
95670,-20.423141508633712
95671,-20.52516610836027
95672,-22.951525113874283
95673,-21.566113541024034
95692,
95693,
95694,
95695,
95696,
95697,
95698,
95699,
95700,
95701,
95702,
95703,
95704,
95705,
95706,
95707,
95708,
95709,
95710,
95711,
95712,
95713,
95714,
95715,
95716,
95717,
95718,
95719,
95720,
95721,
95722,
95723,
95724,
95725,
95726,
95727,
95728,
95729,
95730,
95731,
95732,
95733,
95734,
95735,
95736,
95737,-5.659207668414378
95738,-5.734228875745673
95739,-5.506059100526284
95740,-6.035118991568789
95759,
95760,
95761,
95762,
95763,
95764,
95765,
95766,
95767,
95768,
95769,
95770,
95771,
95772,
95773,
95774,
95775,
95776,
95777,
95778,
95779,
95780,
95781,
95782,
95783,
95784,
95785,
95786,
95787,
95788,
95789,
95790,
95791,
95792,
95793,
95794,
95795,
95796,
95797,
95798,
95799,
95800,
95801,
95802,
95803,
95804,-41.817243317116436
95805,-44.24274057497259
95806,-45.78252077827576
95807,-44.266397109999
95826,
95827,
95828,
95829,
95830,
95831,
95832,
95833,
95834,
95835,
95836,
95837,
95838,
95839,
95840,
95841,
95842,
95843,
95844,
95845,
95846,
95847,
95848,
95849,
95850,
95851,
95852,
95853,
95854,
95855,
95856,
95857,
95858,
95859,
95860,
95861,
95862,
95863,
95864,
95865,
95866,
95867,
95868,
95869,
95870,
95871,10.354741233328536
95872,8.713059348615548
95873,2.685676797858849
95874,0.3667047297069459
95893,
95894,
95895,
95896,
95897,
95898,
95899,
95900,
95901,
95902,
95903,
95904,
95905,
95906,
95907,
95908,
95909,
95910,
95911,
95912,
95913,
95914,
95915,
95916,
95917,
95918,
95919,
95920,
95921,
95922,
95923,
95924,
95925,
95926,
95927,
95928,
95929,
95930,
95931,
95932,
95933,
95934,
95935,
95936,
95937,
95938,-20.224699716827356
95939,-18.928571428571427
95940,-18.971832705215675
95941,-21.3331790567446
95960,
95961,
95962,
95963,
95964,
95965,
95966,
95967,
95968,
95969,
95970,
95971,
95972,
95973,
95974,
95975,
95976,
95977,
95978,
95979,
95980,
95981,
95982,
95983,
95984,
95985,
95986,
95987,
95988,
95989,
95990,
95991,
95992,
95993,
95994,
95995,
95996,
95997,
95998,
95999,
96000,
96001,
96002,
96003,
96004,
96005,-10.381615915345566
96006,-9.083019275058213
96007,-8.669293020653912
96008,-8.200957259450337
96027,
96028,
96029,
96030,
96031,
96032,
96033,
96034,
96035,
96036,
96037,
96038,
96039,
96040,
96041,
96042,
96043,
96044,
96045,
96046,
96047,
96048,
96049,
96050,
96051,
96052,
96053,
96054,
96055,
96056,
96057,
96058,
96059,
96060,
96061,
96062,
96063,
96064,
96065,
96066,
96067,
96068,
96069,
96070,
96071,
96072,0.28958456093264306
96073,1.9418497654736688
96074,-0.11510472349863798
96075,1.1295511210422937
96094,
96095,
96096,
96097,
96098,
96099,
96100,
96101,
96102,
96103,
96104,
96105,
96106,
96107,
96108,
96109,
96110,
96111,
96112,
96113,
96114,
96115,
96116,
96117,
96118,
96119,
96120,
96121,
96122,
96123,
96124,
96125,
96126,
96127,
96128,
96129,
96130,
96131,
96132,
96133,
96134,
96135,
96136,
96137,
96138,
96139,14.839359945303876
96140,14.13135066110578
96141,10.635817568077233
96142,9.381628184220304
96161,
96162,
96163,
96164,
96165,
96166,
96167,
96168,
96169,
96170,
96171,
96172,
96173,
96174,
96175,
96176,
96177,
96178,
96179,
96180,
96181,
96182,
96183,
96184,
96185,
96186,
96187,
96188,
96189,
96190,
96191,
96192,
96193,
96194,
96195,
96196,
96197,
96198,
96199,
96200,
96201,
96202,
96203,
96204,
96205,
96206,1.7401081146086517
96207,-0.04769836970869301
96208,0.5725371939987012
96209,-0.33365530754594364
96228,
96229,
96230,
96231,
96232,
96233,
96234,
96235,
96236,
96237,
96238,
96239,
96240,
96241,
96242,
96243,
96244,
96245,
96246,
96247,
96248,
96249,
96250,
96251,
96252,
96253,
96254,
96255,
96256,
96257,
96258,
96259,
96260,
96261,
96262,
96263,
96264,
96265,
96266,
96267,
96268,
96269,
96270,
96271,
96272,
96273,9.611648085295155
96274,8.812261621376116
96275,4.470800815809195
96276,2.616147594542584
96295,
96296,
96297,
96298,
96299,
96300,
96301,
96302,
96303,
96304,
96305,
96306,
96307,
96308,
96309,
96310,
96311,
96312,
96313,
96314,
96315,
96316,
96317,
96318,
96319,
96320,
96321,
96322,
96323,
96324,
96325,
96326,
96327,
96328,
96329,
96330,
96331,
96332,
96333,
96334,
96335,
96336,
96337,
96338,
96339,
96340,38.34645636770979
96341,33.85704264160454
96342,24.349702996604528
96343,21.640737944265354
96362,
96363,
96364,
96365,
96366,
96367,
96368,
96369,
96370,
96371,
96372,
96373,
96374,
96375,
96376,
96377,
96378,
96379,
96380,
96381,
96382,
96383,
96384,
96385,
96386,
96387,
96388,
96389,
96390,
96391,
96392,
96393,
96394,
96395,
96396,
96397,
96398,
96399,
96400,
96401,
96402,
96403,
96404,
96405,
96406,
96407,-6.578954326620357
96408,-11.277851605499233
96409,-9.05780534052425
96410,-5.476864167601725
96429,
96430,
96431,
96432,
96433,
96434,
96435,
96436,
96437,
96438,
96439,
96440,
96441,
96442,
96443,
96444,
96445,
96446,
96447,
96448,
96449,
96450,
96451,
96452,
96453,
96454,
96455,
96456,
96457,
96458,
96459,
96460,
96461,
96462,
96463,
96464,
96465,
96466,
96467,
96468,
96469,
96470,
96471,
96472,
96473,
96474,-17.289724571963472
96475,-9.512192086759242
96476,-13.932582295132
96477,-17.970399602642427
96496,
96497,
96498,
96499,
96500,
96501,
96502,
96503,
96504,
96505,
96506,
96507,
96508,
96509,
96510,
96511,
96512,
96513,
96514,
96515,
96516,
96517,
96518,
96519,
96520,
96521,
96522,
96523,
96524,
96525,
96526,
96527,
96528,
96529,
96530,
96531,
96532,
96533,
96534,
96535,
96536,
96537,
96538,
96539,
96540,
96541,-10.348866469994322
96542,-11.107494507282933
96543,-11.56128421114282
96544,-9.482838333409859
96563,
96564,
96565,
96566,
96567,
96568,
96569,
96570,
96571,
96572,
96573,
96574,
96575,
96576,
96577,
96578,
96579,
96580,
96581,
96582,
96583,
96584,
96585,
96586,
96587,
96588,
96589,
96590,
96591,
96592,
96593,
96594,
96595,
96596,
96597,
96598,
96599,
96600,
96601,
96602,
96603,
96604,
96605,
96606,
96607,
96608,1.210028928396456
96609,-2.837488568003499
96610,-3.0477749184133263
96611,-1.328902391354203
96630,
96631,
96632,
96633,
96634,
96635,
96636,
96637,
96638,
96639,
96640,
96641,
96642,
96643,
96644,
96645,
96646,
96647,
96648,
96649,
96650,
96651,
96652,
96653,
96654,
96655,
96656,
96657,
96658,
96659,
96660,
96661,
96662,
96663,
96664,
96665,
96666,
96667,
96668,
96669,
96670,
96671,
96672,
96673,
96674,
96675,-14.60213120790954
96676,-13.930350304491746
96677,-17.43714218843274
96678,-16.354761880558844
96697,
96698,
96699,
96700,
96701,
96702,
96703,
96704,
96705,
96706,
96707,
96708,
96709,
96710,
96711,
96712,
96713,
96714,
96715,
96716,
96717,
96718,
96719,
96720,
96721,
96722,
96723,
96724,
96725,
96726,
96727,
96728,
96729,
96730,
96731,
96732,
96733,
96734,
96735,
96736,
96737,
96738,
96739,
96740,
96741,
96742,2.211294151223453
96743,-3.4146309693180887
96744,-4.761900436850974
96745,-2.3809502184254927
96764,
96765,
96766,
96767,
96768,
96769,
96770,
96771,
96772,
96773,
96774,
96775,
96776,
96777,
96778,
96779,
96780,
96781,
96782,
96783,
96784,
96785,
96786,
96787,
96788,
96789,
96790,
96791,
96792,
96793,
96794,
96795,
96796,
96797,
96798,
96799,
96800,
96801,
96802,
96803,
96804,
96805,
96806,
96807,
96808,
96809,8.933141545773871
96810,5.980250736979054
96811,8.664565837941796
96812,7.769786368171094
96831,
96832,
96833,
96834,
96835,
96836,
96837,
96838,
96839,
96840,
96841,
96842,
96843,
96844,
96845,
96846,
96847,
96848,
96849,
96850,
96851,
96852,
96853,
96854,
96855,
96856,
96857,
96858,
96859,
96860,
96861,
96862,
96863,
96864,
96865,
96866,
96867,
96868,
96869,
96870,
96871,
96872,
96873,
96874,
96875,
96876,0.9167849904309744
96877,0.06920573711997058
96878,-0.6168619029926936
96879,-0.13642226669522417
96898,
96899,
96900,
96901,
96902,
96903,
96904,
96905,
96906,
96907,
96908,
96909,
96910,
96911,
96912,
96913,
96914,
96915,
96916,
96917,
96918,
96919,
96920,
96921,
96922,
96923,
96924,
96925,
96926,
96927,
96928,
96929,
96930,
96931,
96932,
96933,
96934,
96935,
96936,
96937,
96938,
96939,
96940,
96941,
96942,
96943,-8.759122239913331
96944,-13.185375615717554
96945,-15.638901182847198
96946,-12.06126569317638
96965,
96966,
96967,
96968,
96969,
96970,
96971,
96972,
96973,
96974,
96975,
96976,
96977,
96978,
96979,
96980,
96981,
96982,
96983,
96984,
96985,
96986,
96987,
96988,
96989,
96990,
96991,
96992,
96993,
96994,
96995,
96996,
96997,
96998,
96999,
97000,
97001,
97002,
97003,
97004,
97005,
97006,
97007,
97008,
97009,
97010,-5.095312544026154
97011,-5.952811016569082
97012,-9.23454776347966
97013,-8.161120791490251
97032,
97033,
97034,
97035,
97036,
97037,
97038,
97039,
97040,
97041,
97042,
97043,
97044,
97045,
97046,
97047,
97048,
97049,
97050,
97051,
97052,
97053,
97054,
97055,
97056,
97057,
97058,
97059,
97060,
97061,
97062,
97063,
97064,
97065,
97066,
97067,
97068,
97069,
97070,
97071,
97072,
97073,
97074,
97075,
97076,
97077,7.673853452506796
97078,11.352663820923926
97079,2.202641089709445
97080,2.813855360630302
97099,
97100,
97101,
97102,
97103,
97104,
97105,
97106,
97107,
97108,
97109,
97110,
97111,
97112,
97113,
97114,
97115,
97116,
97117,
97118,
97119,
97120,
97121,
97122,
97123,
97124,
97125,
97126,
97127,
97128,
97129,
97130,
97131,
97132,
97133,
97134,
97135,
97136,
97137,
97138,
97139,
97140,
97141,
97142,
97143,
97144,-10.636193910517711
97145,-12.43585527357033
97146,-13.909284520147736
97147,-12.819113605225873
97166,
97167,
97168,
97169,
97170,
97171,
97172,
97173,
97174,
97175,
97176,
97177,
97178,
97179,
97180,
97181,
97182,
97183,
97184,
97185,
97186,
97187,
97188,
97189,
97190,
97191,
97192,
97193,
97194,
97195,
97196,
97197,
97198,
97199,
97200,
97201,
97202,
97203,
97204,
97205,
97206,
97207,
97208,
97209,
97210,
97211,2.5925962004573533
97212,8.226451736895068
97213,7.070905853166076
97214,5.379043486884449
97233,
97234,
97235,
97236,
97237,
97238,
97239,
97240,
97241,
97242,
97243,
97244,
97245,
97246,
97247,
97248,
97249,
97250,
97251,
97252,
97253,
97254,
97255,
97256,
97257,
97258,
97259,
97260,
97261,
97262,
97263,
97264,
97265,
97266,
97267,
97268,
97269,
97270,
97271,
97272,
97273,
97274,
97275,
97276,
97277,
97278,-3.8664794440877337
97279,-5.5268140609763705
97280,-7.86247528504237
97281,-7.073107279880187
97300,
97301,
97302,
97303,
97304,
97305,
97306,
97307,
97308,
97309,
97310,
97311,
97312,
97313,
97314,
97315,
97316,
97317,
97318,
97319,
97320,
97321,
97322,
97323,
97324,
97325,
97326,
97327,
97328,
97329,
97330,
97331,
97332,
97333,
97334,
97335,
97336,
97337,
97338,
97339,
97340,
97341,
97342,
97343,
97344,
97345,8.026700163556555
97346,6.569126501838252
97347,4.3490725691556875
97348,2.0737618586118556
97367,
97368,
97369,
97370,
97371,
97372,
97373,
97374,
97375,
97376,
97377,
97378,
97379,
97380,
97381,
97382,
97383,
97384,
97385,
97386,
97387,
97388,
97389,
97390,
97391,
97392,
97393,
97394,
97395,
97396,
97397,
97398,
97399,
97400,
97401,
97402,
97403,
97404,
97405,
97406,
97407,
97408,
97409,
97410,
97411,
97412,0.7448288490032429
97413,-1.9283419162279603
97414,-2.39870477097186
97415,-0.731510319371087
97434,
97435,
97436,
97437,
97438,
97439,
97440,
97441,
97442,
97443,
97444,
97445,
97446,
97447,
97448,
97449,
97450,
97451,
97452,
97453,
97454,
97455,
97456,
97457,
97458,
97459,
97460,
97461,
97462,
97463,
97464,
97465,
97466,
97467,
97468,
97469,
97470,
97471,
97472,
97473,
97474,
97475,
97476,
97477,
97478,
97479,-1.866105101452531
97480,-3.4327794163658054
97481,-6.319327047225142
97482,-8.207632237473861
97501,
97502,
97503,
97504,
97505,
97506,
97507,
97508,
97509,
97510,
97511,
97512,
97513,
97514,
97515,
97516,
97517,
97518,
97519,
97520,
97521,
97522,
97523,
97524,
97525,
97526,
97527,
97528,
97529,
97530,
97531,
97532,
97533,
97534,
97535,
97536,
97537,
97538,
97539,
97540,
97541,
97542,
97543,
97544,
97545,
97546,-1.883828692542433
97547,-2.1756001201318376
97548,-6.666665692286788
97549,8.048778502165344
97568,
97569,
97570,
97571,
97572,
97573,
97574,
97575,
97576,
97577,
97578,
97579,
97580,
97581,
97582,
97583,
97584,
97585,
97586,
97587,
97588,
97589,
97590,
97591,
97592,
97593,
97594,
97595,
97596,
97597,
97598,
97599,
97600,
97601,
97602,
97603,
97604,
97605,
97606,
97607,
97608,
97609,
97610,
97611,
97612,
97613,-22.546732269159563
97614,-25.806455393386983
97615,-28.99962389000923
97616,-31.733913012007143
97635,
97636,
97637,
97638,
97639,
97640,
97641,
97642,
97643,
97644,
97645,
97646,
97647,
97648,
97649,
97650,
97651,
97652,
97653,
97654,
97655,
97656,
97657,
97658,
97659,
97660,
97661,
97662,
97663,
97664,
97665,
97666,
97667,
97668,
97669,
97670,
97671,
97672,
97673,
97674,
97675,
97676,
97677,
97678,
97679,
97680,29.507346836768544
97681,36.238607773847264
97682,35.738520667394184
97683,38.25847703716549
97702,
97703,
97704,
97705,
97706,
97707,
97708,
97709,
97710,
97711,
97712,
97713,
97714,
97715,
97716,
97717,
97718,
97719,
97720,
97721,
97722,
97723,
97724,
97725,
97726,
97727,
97728,
97729,
97730,
97731,
97732,
97733,
97734,
97735,
97736,
97737,
97738,
97739,
97740,
97741,
97742,
97743,
97744,
97745,
97746,
97747,-1.2727303938432133
97748,-3.5120159441658028
97749,-5.206462350368801
97750,-4.278079184375583
97769,
97770,
97771,
97772,
97773,
97774,
97775,
97776,
97777,
97778,
97779,
97780,
97781,
97782,
97783,
97784,
97785,
97786,
97787,
97788,
97789,
97790,
97791,
97792,
97793,
97794,
97795,
97796,
97797,
97798,
97799,
97800,
97801,
97802,
97803,
97804,
97805,
97806,
97807,
97808,
97809,
97810,
97811,
97812,
97813,
97814,-4.868217054263568
97815,-6.348722988111066
97816,-8.338523173727975
97817,-5.621767936438104
97836,
97837,
97838,
97839,
97840,
97841,
97842,
97843,
97844,
97845,
97846,
97847,
97848,
97849,
97850,
97851,
97852,
97853,
97854,
97855,
97856,
97857,
97858,
97859,
97860,
97861,
97862,
97863,
97864,
97865,
97866,
97867,
97868,
97869,
97870,
97871,
97872,
97873,
97874,
97875,
97876,
97877,
97878,
97879,
97880,
97881,-39.02711470964891
97882,-40.44979968702936
97883,-47.57829950637989
97884,-50.53199960898355
97903,
97904,
97905,
97906,
97907,
97908,
97909,
97910,
97911,
97912,
97913,
97914,
97915,
97916,
97917,
97918,
97919,
97920,
97921,
97922,
97923,
97924,
97925,
97926,
97927,
97928,
97929,
97930,
97931,
97932,
97933,
97934,
97935,
97936,
97937,
97938,
97939,
97940,
97941,
97942,
97943,
97944,
97945,
97946,
97947,
97948,2.54973348956955
97949,1.9849009655759087
97950,1.0399070063055182
97951,-0.05555682712130583
97970,
97971,
97972,
97973,
97974,
97975,
97976,
97977,
97978,
97979,
97980,
97981,
97982,
97983,
97984,
97985,
97986,
97987,
97988,
97989,
97990,
97991,
97992,
97993,
97994,
97995,
97996,
97997,
97998,
97999,
98000,
98001,
98002,
98003,
98004,
98005,
98006,
98007,
98008,
98009,
98010,
98011,
98012,
98013,
98014,
98015,-5.848118661617252
98016,-4.404708153758641
98017,-5.795643362257275
98018,-7.101508752314512
98037,
98038,
98039,
98040,
98041,
98042,
98043,
98044,
98045,
98046,
98047,
98048,
98049,
98050,
98051,
98052,
98053,
98054,
98055,
98056,
98057,
98058,
98059,
98060,
98061,
98062,
98063,
98064,
98065,
98066,
98067,
98068,
98069,
98070,
98071,
98072,
98073,
98074,
98075,
98076,
98077,
98078,
98079,
98080,
98081,
98082,19.985977108874152
98083,17.234269655401736
98084,16.47099657651985
98085,16.563792374242215
98104,
98105,
98106,
98107,
98108,
98109,
98110,
98111,
98112,
98113,
98114,
98115,
98116,
98117,
98118,
98119,
98120,
98121,
98122,
98123,
98124,
98125,
98126,
98127,
98128,
98129,
98130,
98131,
98132,
98133,
98134,
98135,
98136,
98137,
98138,
98139,
98140,
98141,
98142,
98143,
98144,
98145,
98146,
98147,
98148,
98149,17.569932715106717
98150,15.74802440071208
98151,12.061598389212214
98152,8.728181330354289
98171,
98172,
98173,
98174,
98175,
98176,
98177,
98178,
98179,
98180,
98181,
98182,
98183,
98184,
98185,
98186,
98187,
98188,
98189,
98190,
98191,
98192,
98193,
98194,
98195,
98196,
98197,
98198,
98199,
98200,
98201,
98202,
98203,
98204,
98205,
98206,
98207,
98208,
98209,
98210,
98211,
98212,
98213,
98214,
98215,
98216,5.59234893560403
98217,6.956683089890814
98218,6.316369151236834
98219,5.434984814447996
98238,
98239,
98240,
98241,
98242,
98243,
98244,
98245,
98246,
98247,
98248,
98249,
98250,
98251,
98252,
98253,
98254,
98255,
98256,
98257,
98258,
98259,
98260,
98261,
98262,
98263,
98264,
98265,
98266,
98267,
98268,
98269,
98270,
98271,
98272,
98273,
98274,
98275,
98276,
98277,
98278,
98279,
98280,
98281,
98282,
98283,8.448607997579781
98284,9.329915518108622
98285,7.685192202718261
98286,4.11208451022036
98305,
98306,
98307,
98308,
98309,
98310,
98311,
98312,
98313,
98314,
98315,
98316,
98317,
98318,
98319,
98320,
98321,
98322,
98323,
98324,
98325,
98326,
98327,
98328,
98329,
98330,
98331,
98332,
98333,
98334,
98335,
98336,
98337,
98338,
98339,
98340,
98341,
98342,
98343,
98344,
98345,
98346,
98347,
98348,
98349,
98350,-1.8609197206714945
98351,-1.0703074527928846
98352,-6.759720313760054
98353,-9.616858579382981
98372,
98373,
98374,
98375,
98376,
98377,
98378,
98379,
98380,
98381,
98382,
98383,
98384,
98385,
98386,
98387,
98388,
98389,
98390,
98391,
98392,
98393,
98394,
98395,
98396,
98397,
98398,
98399,
98400,
98401,
98402,
98403,
98404,
98405,
98406,
98407,
98408,
98409,
98410,
98411,
98412,
98413,
98414,
98415,
98416,
98417,61.67401352999191
98418,68.99563100549342
98419,62.91666376921876
98420,52.52918981004533
98439,
98440,
98441,
98442,
98443,
98444,
98445,
98446,
98447,
98448,
98449,
